molecule_name,atom_index,atom,x,y,z
dsgdb9nsd_067567,16,H,-2.8885209439999997,-1.691476577,0.7753192918999999
dsgdb9nsd_067567,17,H,-1.498277562,-1.22233997,1.8646361169999999
dsgdb9nsd_067783,0,C,-0.0112942919,1.477849075,0.030874287099999998
dsgdb9nsd_067783,1,C,-0.0077204857,-0.035741348900000004,-0.0517490117
dsgdb9nsd_067783,2,C,0.3605713506,-0.6773627723000001,-1.3694548830000002
dsgdb9nsd_067783,3,C,-0.1327489807,-1.921671979,-1.4068011269999998
dsgdb9nsd_067783,4,C,-0.8470001599,-2.188261815,-0.1077328786
dsgdb9nsd_067783,5,C,0.0932693088,-2.1755155790000003,1.143637685
dsgdb9nsd_067783,6,C,-0.6715195758,-1.069131295,1.822374579
dsgdb9nsd_067783,7,C,0.6527488491,-0.7575917206,1.176334327
dsgdb9nsd_067783,8,C,-1.302714589,-0.7892501131999999,0.4119336518
dsgdb9nsd_067783,9,H,0.9917576014,1.888074826,-0.1344473877
dsgdb9nsd_067783,10,H,-0.6774092917,1.91265607,-0.7225444395999999
dsgdb9nsd_067783,11,H,-0.34767869520000005,1.814257993,1.017625226
dsgdb9nsd_067783,12,H,0.9979358818,-0.2123746702,-2.113791741
dsgdb9nsd_067783,13,H,0.0317543019,-2.657317532,-2.185572573
dsgdb9nsd_067783,14,H,-1.589294725,-2.9866242219999997,-0.0873385974
dsgdb9nsd_067783,15,H,0.6204303221,-3.010528489,1.586742699
dsgdb9nsd_067783,16,H,-1.0337264609999999,-0.9536971484000001,2.832842583
dsgdb9nsd_067783,17,H,1.601353012,-0.5233632138000001,1.643396752
dsgdb9nsd_067783,18,H,-2.2917169719999997,-0.3892115155,0.18781420710000002
dsgdb9nsd_067808,0,C,-0.08773778039999999,1.4743870369999998,0.0337620695
dsgdb9nsd_067808,1,C,-0.031630786800000005,-0.026461386899999998,-0.0944047319
dsgdb9nsd_067808,2,C,0.9586991156,-0.7330863093000001,-0.9399237534999999
dsgdb9nsd_067808,3,C,0.5773051339999999,-2.004637058,-1.1447096490000002
dsgdb9nsd_067808,4,C,-0.6435117454,-2.25386445,-0.313961919
dsgdb9nsd_067808,5,O,-0.17385169190000002,-2.222088902,1.105887894
dsgdb9nsd_067808,6,C,-0.527508007,-0.8698793116,1.189542293
dsgdb9nsd_067808,7,C,-1.297348972,-0.8356167931,-0.0832155713
dsgdb9nsd_067808,8,O,-2.514849004,-0.34849997909999997,-0.48954694670000004
dsgdb9nsd_067808,9,H,0.8555305095,1.8754907969999999,0.4191990782
dsgdb9nsd_067808,10,H,-0.2869818782,1.946634014,-0.9341110644
dsgdb9nsd_067808,11,H,-0.8877343115999999,1.782741196,0.7140334421
dsgdb9nsd_067808,12,H,1.8897474369999998,-0.2830754303,-1.265202762
dsgdb9nsd_067808,13,H,1.131562771,-2.776419787,-1.661627715
dsgdb9nsd_067808,14,H,-1.25506418,-3.137280886,-0.49341935810000004
dsgdb9nsd_067808,15,H,-0.5989224786,-0.4076200863,2.166921299
dsgdb9nsd_067808,16,H,-3.2063989910000004,-0.7712821948999999,0.0326814048
dsgdb9nsd_067822,0,O,-0.0267313902,1.4019558730000001,-0.060489889000000005
dsgdb9nsd_067822,1,C,0.036464188700000004,0.0080765123,-0.1061334615
dsgdb9nsd_067822,2,C,0.5925552125,-0.6376569271,-1.3428691259999999
dsgdb9nsd_067822,3,C,0.07862678690000001,-1.8700715909999999,-1.43079367
dsgdb9nsd_067822,4,C,-0.7227097621999999,-2.142739488,-0.1772522578
dsgdb9nsd_067822,5,C,0.3272881584,-2.1974316959999998,1.003825519
dsgdb9nsd_067822,6,C,0.2820790447,-0.7004850660999999,1.316063082
dsgdb9nsd_067822,7,O,-1.139358446,-0.5361684037,1.600192001
dsgdb9nsd_067822,8,C,-1.297222024,-0.7170043316,0.1824567709
dsgdb9nsd_067822,9,H,0.8408028809999999,1.741359347,0.1807827983
dsgdb9nsd_067822,10,H,1.279180062,-0.1529545801,-2.025722333
dsgdb9nsd_067822,11,H,0.2906348534,-2.611380729,-2.1919455269999997
dsgdb9nsd_067822,12,H,-1.429156127,-2.969932562,-0.2110776785
dsgdb9nsd_067822,13,H,-0.0336915083,-2.761564238,1.866577484
dsgdb9nsd_067822,14,H,1.296763257,-2.583494223,0.6832358462
dsgdb9nsd_067822,15,H,0.9430234122,-0.2695099574,2.0687267080000002
dsgdb9nsd_067822,16,H,-2.255889829,-0.4008043091,-0.2292009864
dsgdb9nsd_067855,0,C,-0.0208143533,1.5428419009999998,0.0116144991
dsgdb9nsd_067855,1,C,-0.0520253314,0.0328587502,0.05279499309999999
dsgdb9nsd_067855,2,C,-1.346433943,-0.6842449739,-0.1905432754
dsgdb9nsd_067855,3,C,-1.476356727,-1.7655570790000001,0.5807306591
dsgdb9nsd_067855,4,C,-0.2756341787,-1.9595728209999999,1.482087908
dsgdb9nsd_067855,5,C,0.6555009806000001,-0.8154129144,1.077642017
dsgdb9nsd_067855,6,C,1.220728455,-0.7433326487,-0.344590945
dsgdb9nsd_067855,7,C,1.234043121,-1.87603226,-1.296571121
dsgdb9nsd_067855,8,O,2.17366972,-2.121376986,-2.018919021
dsgdb9nsd_067855,9,H,0.962270126,1.926780476,0.29956128390000003
dsgdb9nsd_067855,10,H,-0.2415715688,1.916272201,-0.9946041479000001
dsgdb9nsd_067855,11,H,-0.7636075855,1.966945585,0.696486622
dsgdb9nsd_067855,12,H,-2.068386103,-0.33815341520000003,-0.9220418355
dsgdb9nsd_067855,13,H,-2.311766403,-2.456082399,0.5620501878
dsgdb9nsd_067855,14,H,-0.5517391084000001,-1.878428143,2.5418105069999997
dsgdb9nsd_067855,15,H,0.180063593,-2.95027453,1.3621880990000002
dsgdb9nsd_067855,16,H,1.279937575,-0.3614810802,1.838736322
dsgdb9nsd_067855,17,H,2.11486232,-0.1328503547,-0.4324501356
dsgdb9nsd_067855,18,H,0.317667132,-2.499298109,-1.325186756
dsgdb9nsd_067943,0,O,-0.098654279,1.305410923,-0.3375737696
dsgdb9nsd_067943,1,C,0.026266702200000002,-0.0410816954,0.0576940362
dsgdb9nsd_067943,2,C,0.4756407029,-1.010866051,-1.088464036
dsgdb9nsd_067943,3,C,-0.9407529401000001,-1.6136787719999999,-1.087070606
dsgdb9nsd_067943,4,O,-1.5015670069999998,-2.4125563,-1.7763186340000001
dsgdb9nsd_067943,5,C,-1.365902021,-0.7609843979,0.1299959856
dsgdb9nsd_067943,6,C,-1.3086731759999999,-1.511312609,1.432165584
dsgdb9nsd_067943,7,C,-0.1915072928,-1.255296459,2.116816266
dsgdb9nsd_067943,8,C,0.706116304,-0.2553871754,1.4299784930000001
dsgdb9nsd_067943,9,H,0.7850350754000001,1.664002463,-0.47368332630000004
dsgdb9nsd_067943,10,H,0.7285761342,-0.5069438922,-2.0258240730000003
dsgdb9nsd_067943,11,H,1.266672638,-1.7236670219999999,-0.8369299393
dsgdb9nsd_067943,12,H,-2.2636137830000003,-0.15299262630000002,-0.0158149362
dsgdb9nsd_067943,13,H,-2.0935039840000003,-2.1926290109999997,1.739106821
dsgdb9nsd_067943,14,H,0.0560257831,-1.6921700290000001,3.078272003
dsgdb9nsd_067943,15,H,1.739004755,-0.6138629181,1.330588515
dsgdb9nsd_067943,16,H,0.7484106787,0.6922319311,1.983087616
dsgdb9nsd_067953,0,C,0.200192548,1.60802954,-0.1578999321
dsgdb9nsd_067953,1,C,0.0475682679,0.11537092119999999,0.044726074500000004
dsgdb9nsd_067953,2,C,-1.373268555,-0.3997261602,0.4665634127
dsgdb9nsd_067953,3,C,-0.7220290829000001,-1.095568163,1.66985334
dsgdb9nsd_067953,4,O,-1.1337569109999999,-1.7925615119999998,2.552297023
dsgdb9nsd_067953,5,C,0.6808025395,-0.5693881011,1.3123504670000001
dsgdb9nsd_067953,6,C,1.650943092,-1.6141535790000001,0.7422871851
dsgdb9nsd_067953,7,C,1.1003007759999999,-1.82228454,-0.6781723554000001
dsgdb9nsd_067953,8,O,0.5892070048,-0.5576518846999999,-1.085194519
dsgdb9nsd_067953,9,H,1.255025115,1.8715495830000002,-0.2782058376
dsgdb9nsd_067953,10,H,-0.33455889780000003,1.9269144130000002,-1.058067863
dsgdb9nsd_067953,11,H,-0.20455984440000002,2.160933313,0.6951274092
dsgdb9nsd_067953,12,H,-2.079880768,0.3852182872,0.7545117319
dsgdb9nsd_067953,13,H,-1.863757375,-1.063667145,-0.2512043344
dsgdb9nsd_067953,14,H,1.124617774,0.07641608009999999,2.0735114009999998
dsgdb9nsd_067953,15,H,2.662932138,-1.200212668,0.7052722709
dsgdb9nsd_067953,16,H,1.676156585,-2.536095402,1.328432113
dsgdb9nsd_067953,17,H,1.857592062,-2.125578857,-1.405376001
dsgdb9nsd_067953,18,H,0.3050770117,-2.584764825,-0.6778311847
dsgdb9nsd_068023,0,C,0.0179529448,1.492516149,0.12754402539999998
dsgdb9nsd_068023,1,C,0.0177080094,-0.0030418946999999997,-0.0172680461
dsgdb9nsd_068023,2,C,0.8778934681,-0.7919750018,-1.0466589
dsgdb9nsd_068023,3,C,0.7231746509999999,-1.8409395119999998,0.09251411359999999
dsgdb9nsd_068023,4,C,1.71517631,-2.92911425,0.39163184090000003
dsgdb9nsd_068023,5,O,0.7370269389,-0.7215613944,1.037405803
dsgdb9nsd_068023,6,C,-0.7883577064,-2.180472088,0.0059400276
dsgdb9nsd_068023,7,C,-1.65948402,-1.637058615,1.110933337
dsgdb9nsd_068023,8,C,-1.329848128,-0.7697716343000001,-0.078319084
dsgdb9nsd_068023,9,H,1.0384874179999999,1.88198984,0.1771437284
dsgdb9nsd_068023,10,H,-0.4907075807,1.9563721319999998,-0.7240890631
dsgdb9nsd_068023,11,H,-0.5108505595,1.78744913,1.0396838590000002
dsgdb9nsd_068023,12,H,0.4512876202,-1.014398394,-2.028936363
dsgdb9nsd_068023,13,H,1.897033098,-0.40540890380000005,-1.1240570109999999
dsgdb9nsd_068023,14,H,2.732213689,-2.530547154,0.44081868479999997
dsgdb9nsd_068023,15,H,1.4820925280000001,-3.404875814,1.349724065
dsgdb9nsd_068023,16,H,1.680180906,-3.6989346889999997,-0.38639780869999996
dsgdb9nsd_068023,17,H,-1.12335135,-2.989824666,-0.6318633619
dsgdb9nsd_068023,18,H,-2.672767614,-2.023613665,1.150978686
dsgdb9nsd_068023,19,H,-1.2120926109999999,-1.4080515530000002,2.069921243
dsgdb9nsd_068023,20,H,-2.0935228919999997,-0.46230866090000006,-0.7828281962
dsgdb9nsd_068115,0,O,0.0255363462,1.3237914590000002,0.042474739299999995
dsgdb9nsd_068115,1,C,0.0310564677,-0.0558201962,0.0028422632
dsgdb9nsd_068115,2,C,0.7388022121,-1.054759856,0.9693126005
dsgdb9nsd_068115,3,C,-0.0801379981,-1.917921248,-0.0428687064
dsgdb9nsd_068115,4,C,-1.252767025,-0.9020136298,0.1514766786
dsgdb9nsd_068115,5,C,0.44934195299999996,-0.9908556081000001,-1.1766136170000001
dsgdb9nsd_068115,6,C,-0.1772364448,-3.4005611460000003,-0.058060910099999995
dsgdb9nsd_068115,7,C,-0.28049212960000003,-4.173899685,-1.3029878670000001
dsgdb9nsd_068115,8,O,0.9505205403,-4.112409073999999,-0.5817885509
dsgdb9nsd_068115,9,H,0.9295274052,1.636793833,-0.0708033656
dsgdb9nsd_068115,10,H,1.827105388,-1.1334045209999999,0.8978555286
dsgdb9nsd_068115,11,H,0.3948217118,-1.058907172,2.0070813430000003
dsgdb9nsd_068115,12,H,-1.734493078,-0.8905621062000001,1.132719724
dsgdb9nsd_068115,13,H,-1.98024769,-0.8358933868,-0.6618393757
dsgdb9nsd_068115,14,H,-0.1579140255,-0.9281172296,-2.083758706
dsgdb9nsd_068115,15,H,1.516491969,-1.065519666,-1.4008534030000002
dsgdb9nsd_068115,16,H,-0.5952206068,-3.844447245,0.8476869522
dsgdb9nsd_068115,17,H,-0.7807591812000001,-5.1415147789999995,-1.295880935
dsgdb9nsd_068115,18,H,-0.2874298445,-3.6523190939999997,-2.258561613
dsgdb9nsd_068125,0,C,-0.0082434377,1.5556759119999999,0.0290303062
dsgdb9nsd_068125,1,C,0.0251881506,0.0453306719,0.0270319572
dsgdb9nsd_068125,2,C,0.9671950806,-0.7843469803,-0.9171498154000001
dsgdb9nsd_068125,3,C,0.6129243018,-1.93221813,0.1040530999
dsgdb9nsd_068125,4,C,0.6581688556,-0.7939667907,1.194142045
dsgdb9nsd_068125,5,C,-0.9145621106999999,-2.016035811,-0.11987803820000001
dsgdb9nsd_068125,6,C,-1.288070786,-0.7378712829999999,-0.1687785591
dsgdb9nsd_068125,7,C,1.380363939,-3.1455032189999996,0.2108549213
dsgdb9nsd_068125,8,C,2.028386933,-4.155044636,0.3011016394
dsgdb9nsd_068125,9,H,0.9917879121,1.975731815,0.177098531
dsgdb9nsd_068125,10,H,-0.3959479242,1.943558596,-0.9197523377
dsgdb9nsd_068125,11,H,-0.6517566534,1.93557343,0.8306072423
dsgdb9nsd_068125,12,H,0.6499823889,-0.9318238007999999,-1.9516677480000002
dsgdb9nsd_068125,13,H,2.016933695,-0.4789883223,-0.8633597247
dsgdb9nsd_068125,14,H,1.6788924159999998,-0.4895221804,1.4461834630000001
dsgdb9nsd_068125,15,H,0.057966850199999996,-0.95024696,2.092994155
dsgdb9nsd_068125,16,H,-1.4819903030000001,-2.930826808,-0.20707817120000002
dsgdb9nsd_068125,17,H,-2.268596889,-0.3043883638,-0.31034760629999997
dsgdb9nsd_068125,18,H,2.60042884,-5.045743819,0.3807576836
dsgdb9nsd_068230,0,C,-0.14581965130000002,1.538957942,-0.0423254364
dsgdb9nsd_068230,1,C,0.0661749642,0.046636942599999995,0.0325746186
dsgdb9nsd_068230,2,C,1.126785363,-0.6808219931999999,-0.8329236965000001
dsgdb9nsd_068230,3,N,1.2377624329999999,-1.725629389,0.2656071533
dsgdb9nsd_068230,4,C,0.8136167367,-0.6274176378999999,1.209097294
dsgdb9nsd_068230,5,C,0.126514086,-2.639166759,-0.006302839
dsgdb9nsd_068230,6,C,-1.017187933,-2.8619129969999997,0.9504851199
dsgdb9nsd_068230,7,C,-1.202484253,-1.971367813,-0.2617375563
dsgdb9nsd_068230,8,O,-1.221173603,-0.569316674,-0.12418766140000001
dsgdb9nsd_068230,9,H,0.7980245420000001,2.069394892,0.1144681194
dsgdb9nsd_068230,10,H,-0.5486859712,1.821152568,-1.01980236
dsgdb9nsd_068230,11,H,-0.8593953076,1.860570239,0.7223946399
dsgdb9nsd_068230,12,H,0.8285439616,-1.065788798,-1.810932015
dsgdb9nsd_068230,13,H,2.060819752,-0.1183057655,-0.9144171990000001
dsgdb9nsd_068230,14,H,1.703780654,-0.0728349494,1.5210288109999999
dsgdb9nsd_068230,15,H,0.24725534219999998,-0.9196362252,2.093288324
dsgdb9nsd_068230,16,H,0.43098446380000005,-3.4743774210000002,-0.6308772215
dsgdb9nsd_068230,17,H,-1.487867649,-3.8390327319999997,0.9147331227
dsgdb9nsd_068230,18,H,-1.013480558,-2.4125491930000003,1.935342243
dsgdb9nsd_068230,19,H,-1.867491554,-2.3002154459999997,-1.05418256
dsgdb9nsd_068295,0,O,-0.2826148116,1.297157807,-0.0735023438
dsgdb9nsd_068295,1,C,-0.0216633362,-0.0564546268,-0.0340490507
dsgdb9nsd_068295,2,C,0.6733218447,-0.9686675623000001,-1.099407276
dsgdb9nsd_068295,3,C,0.2011563405,-1.92339174,0.0402447561
dsgdb9nsd_068295,4,C,0.7265914391,-0.8789950897,1.065143591
dsgdb9nsd_068295,5,C,-1.127564195,-1.127567231,0.0432470298
dsgdb9nsd_068295,6,C,-2.255421145,-1.18290496,1.086995658
dsgdb9nsd_068295,7,C,-3.176803902,-1.309448368,-0.1408604467
dsgdb9nsd_068295,8,O,-2.050365549,-1.27825605,-1.043218534
dsgdb9nsd_068295,9,H,0.5505783281000001,1.772346552,-0.1602832388
dsgdb9nsd_068295,10,H,0.17067589589999999,-1.066210842,-2.06140522
dsgdb9nsd_068295,11,H,1.755796797,-0.8514518526,-1.204247204
dsgdb9nsd_068295,12,H,0.32372322859999997,-3.00268561,0.08307044570000001
dsgdb9nsd_068295,13,H,1.811945739,-0.7563571928,1.098386446
dsgdb9nsd_068295,14,H,0.2898660381,-0.8908483592,2.066786195
dsgdb9nsd_068295,15,H,-2.237362035,-2.050080768,1.749847815
dsgdb9nsd_068295,16,H,-2.381121722,-0.2745467009,1.67853988
dsgdb9nsd_068295,17,H,-3.737499811,-2.2473717140000002,-0.2258764159
dsgdb9nsd_068295,18,H,-3.8561210239999997,-0.4667755611,-0.3121787561
dsgdb9nsd_068615,0,C,0.0104405174,1.499484714,0.09499948400000001
dsgdb9nsd_068615,1,C,-0.028539582200000004,0.005863892,-0.047617289800000004
dsgdb9nsd_068615,2,C,0.3117245718,-0.7924702558,-1.334975077
dsgdb9nsd_068615,3,C,-0.35496591380000003,-1.941253458,-0.5217209778
dsgdb9nsd_068615,4,C,0.6129600585,-2.028604333,0.6614307782
dsgdb9nsd_068615,5,O,0.8005567884999999,-0.6233638809000001,0.9426738718000001
dsgdb9nsd_068615,6,C,-1.3535969680000002,-0.8460845384000001,0.0079409707
dsgdb9nsd_068615,7,C,-2.050194083,-1.016163923,1.26187291
dsgdb9nsd_068615,8,C,-2.628707528,-1.1538065640000001,2.307728202
dsgdb9nsd_068615,9,H,1.0368569220000001,1.8647348000000001,-0.007240790899999999
dsgdb9nsd_068615,10,H,-0.6084034948,1.976755145,-0.6697558319
dsgdb9nsd_068615,11,H,-0.3610584878,1.793580525,1.081125869
dsgdb9nsd_068615,12,H,-0.2708450359,-0.488294625,-2.2062357000000006
dsgdb9nsd_068615,13,H,1.370861155,-0.8894585536,-1.583160743
dsgdb9nsd_068615,14,H,-0.7047079437999999,-2.869170973,-0.9709967355
dsgdb9nsd_068615,15,H,0.1886692727,-2.530425215,1.53703555
dsgdb9nsd_068615,16,H,1.570369874,-2.493807767,0.4002076307
dsgdb9nsd_068615,17,H,-2.040077626,-0.5419132193999999,-0.7865951272
dsgdb9nsd_068615,18,H,-3.137496596,-1.272172831,3.232074646
dsgdb9nsd_069012,0,C,0.012432970900000001,1.5637705130000001,0.1037589729
dsgdb9nsd_069012,1,C,0.0775784454,0.07052580929999999,0.010524564699999999
dsgdb9nsd_069012,2,C,-0.8327746621,-0.8877350642,0.7724781071
dsgdb9nsd_069012,3,C,0.6612678771,-0.9795710375,0.9752192809
dsgdb9nsd_069012,4,N,1.295724114,-1.654251624,-0.1682136012
dsgdb9nsd_069012,5,C,0.7275721381999999,-0.7614368432999999,-1.094530642
dsgdb9nsd_069012,6,O,0.7623808125,-0.721943428,-2.290820375
dsgdb9nsd_069012,7,C,1.334110252,-0.7954402334,2.213757628
dsgdb9nsd_069012,8,C,1.8860821380000001,-0.6460595122,3.272059402
dsgdb9nsd_069012,9,H,0.98009869,2.016182975,-0.1321090315
dsgdb9nsd_069012,10,H,-0.7254368593000001,1.9601774280000002,-0.6014214699
dsgdb9nsd_069012,11,H,-0.2765399211,1.8815721269999999,1.109950848
dsgdb9nsd_069012,12,H,-1.3970906840000001,-0.4280242092,1.5789445830000002
dsgdb9nsd_069012,13,H,-1.345010843,-1.6960571290000002,0.25808459829999997
dsgdb9nsd_069012,14,H,1.303755336,-2.661305013,-0.2910348174
dsgdb9nsd_069012,15,H,2.382991724,-0.5118682576,4.200965512
dsgdb9nsd_069147,0,C,-0.0818381023,1.5083953,0.0067205288
dsgdb9nsd_069147,1,C,0.0788148032,0.012318886999999999,-0.0086872733
dsgdb9nsd_069147,2,N,-0.49866915840000003,-0.8272247625,1.054448918
dsgdb9nsd_069147,3,C,0.9842203517,-0.7507080883,0.8881394039
dsgdb9nsd_069147,4,C,1.4656115140000001,-1.9703694459999999,0.1244018092
dsgdb9nsd_069147,5,O,2.1567703259999997,-2.85601225,0.5438963882
dsgdb9nsd_069147,6,N,1.006155821,-1.8822648709999998,-1.235379086
dsgdb9nsd_069147,7,C,-0.44451171479999996,-2.081029119,-1.482651045
dsgdb9nsd_069147,8,C,0.1180443832,-0.7140639106000001,-1.3493494819999998
dsgdb9nsd_069147,9,H,0.6534716383,1.9885955240000002,-0.6472521351
dsgdb9nsd_069147,10,H,-1.079474608,1.79971648,-0.3402756435
dsgdb9nsd_069147,11,H,0.0554109456,1.9070874480000002,1.0167454340000002
dsgdb9nsd_069147,12,H,-0.7594652129,-0.2405635179,1.845119745
dsgdb9nsd_069147,13,H,1.592784819,-0.3235411952,1.677002671
dsgdb9nsd_069147,14,H,-0.6747909715000001,-2.476022026,-2.46779997
dsgdb9nsd_069147,15,H,-1.044458063,-2.4588706030000003,-0.6631720245
dsgdb9nsd_069147,16,H,0.2677263291,-0.0979213099,-2.232039419
dsgdb9nsd_069327,0,C,0.0654757559,1.500295449,-0.0623607925
dsgdb9nsd_069327,1,C,-0.0618952558,0.009301496,0.0821554111
dsgdb9nsd_069327,2,C,-1.317688456,-0.7172215453,-0.38552683369999996
dsgdb9nsd_069327,3,C,-1.137118355,-2.155132628,0.1480631677
dsgdb9nsd_069327,4,C,-0.2719845891,-2.024083193,1.432857431
dsgdb9nsd_069327,5,C,-1.120148648,-1.7776782530000002,2.6875425330000002
dsgdb9nsd_069327,6,O,0.5946799008,-3.134388149,1.63375795
dsgdb9nsd_069327,7,C,0.5719712353999999,-0.7940742553,1.1378226359999999
dsgdb9nsd_069327,8,O,1.123932293,-0.7631971306,-0.1825976009
dsgdb9nsd_069327,9,H,1.0175306659999999,1.8480431869999998,0.3458886791
dsgdb9nsd_069327,10,H,0.0219904375,1.790089513,-1.11818818
dsgdb9nsd_069327,11,H,-0.7496547018,2.014173467,0.458475552
dsgdb9nsd_069327,12,H,-2.199387494,-0.2320363266,0.0511894894
dsgdb9nsd_069327,13,H,-1.434643093,-0.6812242555,-1.4738298730000001
dsgdb9nsd_069327,14,H,-2.089111317,-2.659826471,0.33775518579999997
dsgdb9nsd_069327,15,H,-0.5682811339,-2.750824237,-0.5679473607
dsgdb9nsd_069327,16,H,-1.7410756440000001,-2.655004983,2.90371837
dsgdb9nsd_069327,17,H,-0.4796538214,-1.593013566,3.555204713
dsgdb9nsd_069327,18,H,-1.7905866540000002,-0.9211907571,2.561651669
dsgdb9nsd_069327,19,H,0.0488736033,-3.9048357119999997,1.823565272
dsgdb9nsd_069327,20,H,1.197039821,-0.3697454294,1.920913391
dsgdb9nsd_069335,0,C,0.0823710345,1.5499757680000001,-0.0321539786
dsgdb9nsd_069335,1,C,-0.0795895995,0.07353232230000001,0.1148355333
dsgdb9nsd_069335,2,C,-1.36746574,-0.7635243975,0.0174088532
dsgdb9nsd_069335,3,C,-0.7174240681,-1.8052266959999999,1.015899257
dsgdb9nsd_069335,4,C,-1.400140362,-1.839304965,2.387776047
dsgdb9nsd_069335,5,C,-0.531713448,-3.15288743,0.48531350700000003
dsgdb9nsd_069335,6,N,-0.3946873225,-4.227568215,0.0819560096
dsgdb9nsd_069335,7,C,0.5571361182,-0.9199781506999999,0.9984061240000001
dsgdb9nsd_069335,8,O,0.978144041,-0.7817390566,-0.353074412
dsgdb9nsd_069335,9,H,1.097711957,1.85052864,0.2385703433
dsgdb9nsd_069335,10,H,-0.09919719449999999,1.8565751730000002,-1.06822484
dsgdb9nsd_069335,11,H,-0.6272462927,2.085416389,0.6064227592
dsgdb9nsd_069335,12,H,-2.248372625,-0.2889617096,0.4556854464
dsgdb9nsd_069335,13,H,-1.5997102440000002,-1.132721588,-0.9827435627
dsgdb9nsd_069335,14,H,-2.40048435,-2.274093988,2.313994578
dsgdb9nsd_069335,15,H,-0.8199755651999999,-2.43454156,3.0987185010000005
dsgdb9nsd_069335,16,H,-1.49184791,-0.8228944526,2.7830257460000003
dsgdb9nsd_069335,17,H,1.3043167,-0.8361261541,1.780518029
dsgdb9nsd_069338,0,C,0.0409981541,1.563690113,0.0236526817
dsgdb9nsd_069338,1,C,-0.047802186600000005,0.0694431889,0.08243780190000001
dsgdb9nsd_069338,2,C,-1.338999837,-0.7628659897,-0.0077865156
dsgdb9nsd_069338,3,C,-0.7007047257,-1.8063967109999999,0.9927398163
dsgdb9nsd_069338,4,O,-1.289425112,-1.772356256,2.2801884119999998
dsgdb9nsd_069338,5,C,-0.5511896703,-3.171240717,0.4960116793
dsgdb9nsd_069338,6,C,-0.45163108479999997,-4.2922662560000004,0.0702077802
dsgdb9nsd_069338,7,C,0.571830741,-0.9329888835,1.015966156
dsgdb9nsd_069338,8,N,1.102043811,-0.7354896201000001,-0.3225645442
dsgdb9nsd_069338,9,H,1.055164686,1.892664521,0.2640801809
dsgdb9nsd_069338,10,H,-0.2021369701,1.9300716269999998,-0.980889133
dsgdb9nsd_069338,11,H,-0.6570292641,2.027107841,0.7285458848999999
dsgdb9nsd_069338,12,H,-2.197717246,-0.2908597704,0.4752768225
dsgdb9nsd_069338,13,H,-1.619438315,-1.118782952,-1.004160164
dsgdb9nsd_069338,14,H,-2.065719103,-2.343041263,2.266856964
dsgdb9nsd_069338,15,H,-0.35152095060000005,-5.2848056969999995,-0.2951257595
dsgdb9nsd_069338,16,H,1.21781355,-0.8273346695999999,1.880144546
dsgdb9nsd_069338,17,H,0.8758095229999999,-1.502888606,-0.9540688103
dsgdb9nsd_069389,0,C,-0.1502880965,1.572163451,0.0832965913
dsgdb9nsd_069389,1,C,0.0766928762,0.0918696165,0.0035216457
dsgdb9nsd_069389,2,C,-0.7349242406000001,-0.951848664,0.7790020393000001
dsgdb9nsd_069389,3,C,0.7491821143999999,-0.8927183020999999,0.9528347734
dsgdb9nsd_069389,4,N,1.402808111,-1.543250187,-0.1905200091
dsgdb9nsd_069389,5,C,1.921098217,-2.8199085889999997,-0.2952150045
dsgdb9nsd_069389,6,O,2.262000677,-3.3507293,-1.319622647
dsgdb9nsd_069389,7,C,0.8135749942,-0.6235945897,-1.121733024
dsgdb9nsd_069389,8,O,0.9360014242,-0.48466935619999996,-2.297342335
dsgdb9nsd_069389,9,H,0.7673932831999999,2.126552949,-0.1353061283
dsgdb9nsd_069389,10,H,-0.9093429420999999,1.8836589959999999,-0.6412902404
dsgdb9nsd_069389,11,H,-0.4983328511,1.863276489,1.078714519
dsgdb9nsd_069389,12,H,-1.335173522,-0.529968276,1.580547792
dsgdb9nsd_069389,13,H,-1.182008641,-1.80175916,0.2724205636
dsgdb9nsd_069389,14,H,1.291345884,-0.6889029879999999,1.8660037790000001
dsgdb9nsd_069389,15,H,2.008665922,-3.292914138,0.7049504343
dsgdb9nsd_069435,0,C,0.0358925898,1.5078986280000002,-0.0542857682
dsgdb9nsd_069435,1,C,-0.0698518749,0.0146345748,0.0843416084
dsgdb9nsd_069435,2,C,-1.335187783,-0.7208438348999999,-0.3353208271
dsgdb9nsd_069435,3,C,-1.122880655,-2.167743963,0.1592726084
dsgdb9nsd_069435,4,C,-0.210132259,-2.037907849,1.41622148
dsgdb9nsd_069435,5,C,0.5777664035,-3.227075685,1.7090348880000001
dsgdb9nsd_069435,6,C,1.229802499,-4.207998876,1.948842011
dsgdb9nsd_069435,7,C,0.6106272891,-0.7847716346,1.111973892
dsgdb9nsd_069435,8,O,1.120842275,-0.7414001204,-0.2229913205
dsgdb9nsd_069435,9,H,0.9951424676,1.864414391,0.32868360280000003
dsgdb9nsd_069435,10,H,-0.041583349500000005,1.8042942080000002,-1.106191208
dsgdb9nsd_069435,11,H,-0.7698518571999999,2.008000079,0.4937307027
dsgdb9nsd_069435,12,H,-2.197191756,-0.2514347205,0.1553324416
dsgdb9nsd_069435,13,H,-1.507584169,-0.6710594245,-1.415376039
dsgdb9nsd_069435,14,H,-2.056012145,-2.686418891,0.38732863219999997
dsgdb9nsd_069435,15,H,-0.5919064277,-2.7468454860000002,-0.5971450304
